id,name,type,frameType,race,attribute,level,atk,def,archetype,desc,image_url
78310590,Abyss Actor - Mellow Madonna,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,7.0,1800.0,2500.0,Abyss Actor,"[ Pendulum Effect ] 
You can pay 1000 LP; add 1 ""Abyss Actor"" Pendulum Monster from your Deck to your hand, except ""Abyss Actor - Mellow Madonna"", also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters (even if this card leaves the field). You can only use this effect of ""Abyss Actor - Mellow Madonna"" once per turn.

[ Monster Effect ] 
Gains 100 ATK for each ""Abyss Script"" Spell in your GY. You can only use each of the following effects of ""Abyss Actor - Mellow Madonna"" once per turn.
● When a Pendulum Monster you control is destroyed by battle: You can Special Summon this card from your hand.
● If an ""Abyss Script"" Spell Card or effect is activated: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" Pendulum Monster from your Deck, but return it to the hand during the End Phase.",https://images.ygoprodeck.com/images/cards/78310590.jpg
51028231,Abyss Actor - Sassy Rookie,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,4.0,1700.0,1000.0,Abyss Actor,"[ Pendulum Effect ] 
If an ""Abyss Actor"" monster(s) you control would be destroyed by battle or an opponent's card effect, you can destroy this card instead.

[ Monster Effect ] 
The first time this card would be destroyed by battle or card effect each turn, it is not destroyed. If this card is destroyed by battle, or if this card in its owner's Monster Zone is destroyed by an opponent's card effect: You can Special Summon 1 Level 4 or lower ""Abyss Actor"" monster from your Deck, except ""Abyss Actor - Sassy Rookie"". If this card in the Pendulum Zone is destroyed: You can target 1 Level 4 or lower monster your opponent controls; destroy it.",https://images.ygoprodeck.com/images/cards/51028231.jpg
47404795,Abyss Actor - Super Producer,Link Monster,link,Fiend,DARK,,1600.0,,Abyss Actor,"2 monsters, including a Fiend monster
During the Main Phase (Quick Effect): You can target 1 face-up card you control; destroy it, then you can apply 1 of these effects.
● Place 1 ""Abyss Playhouse - Fantastic Theater"" from your Deck, face-up in your Field Zone.
● Place 1 ""Abyss Actor"" Pendulum Monster from your Deck in your Pendulum Zone.
You can only use this effect of ""Abyss Actor - Super Producer"" once per turn.",https://images.ygoprodeck.com/images/cards/47404795.jpg
25629622,Abyss Actor - Superstar,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,7.0,2500.0,1800.0,Abyss Actor,"[ Pendulum Effect ] 
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell in your GY; add it to your hand.

[ Monster Effect ] 
When Normal or Special Summoned, your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell directly from your Deck, but it is sent to the GY during the End Phase.",https://images.ygoprodeck.com/images/cards/25629622.jpg
39024589,Abyss Actor - Trendy Understudy,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,2.0,700.0,700.0,Abyss Actor,"[ Pendulum Effect ] 
When you Pendulum Summon a monster: You can add 1 face-up Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand.

[ Monster Effect ] 
If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: You can Tribute this card; Special Summon 1 Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your hand or face-up from your Extra Deck. You can only use this effect of ""Abyss Actor - Trendy Understudy"" once per turn.",https://images.ygoprodeck.com/images/cards/39024589.jpg
7279373,Abyss Actor - Twinkle Little Star,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,4.0,1000.0,1000.0,Abyss Actor,"[ Pendulum Effect ] 
You cannot Pendulum Summon monsters, except ""Abyss Actor"" monsters. This effect cannot be negated. Once per turn: You can target 1 ""Abyss Actor"" monster you control; this turn, it can make up to 3 attacks on monsters during each Battle Phase, also other monsters you control cannot attack for the rest of this turn (even if this card leaves the field).

[ Monster Effect ] 
Cannot be destroyed by battle during your turn. This card can make up to 3 attacks on monsters during each Battle Phase.",https://images.ygoprodeck.com/images/cards/7279373.jpg
51391183,Abyss Actor - Wild Hope,Pendulum Effect Monster,effect_pendulum,Fiend,DARK,4.0,1600.0,1200.0,Abyss Actor,"[ Pendulum Effect ] 
Once per turn: You can target 1 ""Abyss Actor"" card in your other Pendulum Zone; its Pendulum Scale becomes 9 until the end of this turn, also you cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" monsters (even if this card leaves the field).

[ Monster Effect ] 
Once per turn: You can make this card gain 100 ATK for each ""Abyss Actor"" monster you currently control with different names, until the end of this turn. If this card is destroyed by battle or card effect: You can add 1 ""Abyss Actor"" card from your Deck to your hand, except ""Abyss Actor - Wild Hope"". You can only use this effect of ""Abyss Actor - Wild Hope"" once per turn.",https://images.ygoprodeck.com/images/cards/51391183.jpg
59057953,Abyss Actors Back Stage,Trap Card,trap,Normal,,,,,Abyss Actor,"If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: Add 2 ""Abyss Actor"" Pendulum Monsters with different names from your Deck to your Extra Deck face-up. You can only activate 1 ""Abyss Actors Back Stage"" per turn.",https://images.ygoprodeck.com/images/cards/59057953.jpg
4682617,Abyss Actors' Curtain Call,Trap Card,trap,Normal,,,,,Abyss Actor,"If an ""Abyss Script"" Spell Card or effect is activated this turn: Add face-up ""Abyss Actor"" Pendulum Monsters from your Extra Deck to your hand, up to the number of ""Abyss Script"" Spells in your GY. Then, you can Special Summon ""Abyss Actor"" Pendulum Monsters from your hand with different names, up to the number of monsters added to the hand by this effect. You cannot Special Summon monsters for the rest of this turn, except ""Abyss Actor"" Pendulum Monsters. You can only activate 1 ""Abyss Actors' Curtain Call"" per turn.",https://images.ygoprodeck.com/images/cards/4682617.jpg
6004133,Abyss Actors' Dress Rehearsal,Spell Card,spell,Normal,,,,,Abyss Actor,"At the start of your Main Phase 1: Add 1 ""Abyss Actor"" card and 1 ""Abyss Script"" Spell from your Deck to your hand. For the rest of this turn after this card resolves, you cannot Pendulum Summon monsters, except ""Abyss Actor"" monsters.",https://images.ygoprodeck.com/images/cards/6004133.jpg
21044178,Abyss Dweller,XYZ Monster,xyz,Sea Serpent,WATER,4.0,1700.0,1400.0,,"2 Level 4 monsters
While this card has a material attached that was originally WATER, all WATER monsters you control gain 500 ATK. Once per turn (Quick Effect): You can detach 1 material from this card; your opponent cannot activate any card effects in their GY this turn.",https://images.ygoprodeck.com/images/cards/21044178.jpg
40387124,Abyss Flower,Normal Monster,normal,Plant,EARTH,2.0,750.0,400.0,Recolored counterpart,''A rarely seen flower that blossoms quietly on the edge of darkness.'',https://images.ygoprodeck.com/images/cards/40387124.jpg
82184400,Abyss Keeper,Link Monster,link,Fish,WATER,,1500.0,,,"2 WATER monsters
Cannot be used as Link Material the turn it is Link Summoned. If this card is Link Summoned: You can Special Summon 1 Fish monster from your hand to your zone this card points to. You can target 1 other Fish monster you control and 1 card your opponent controls; banish those cards. You can only use each effect of ""Abyss Keeper"" once per turn.",https://images.ygoprodeck.com/images/cards/82184400.jpg
77297908,Abyss Playhouse - Fantastic Theater,Spell Card,spell,Field,,,,,Abyss Actor,"You can reveal 1 ""Abyss Actor"" Pendulum Monster and 1 ""Abyss Script"" Spell in your hand; add 1 ""Abyss Script"" Spell from your Deck to your hand, with a different name than that revealed Spell. While you control a Pendulum Summoned ""Abyss Actor"" Pendulum Monster, any monster effect activated by your opponent becomes ""Destroy 1 Set Spell/Trap your opponent controls"". You can only use each effect of ""Abyss Playhouse - Fantastic Theater"" once per turn.",https://images.ygoprodeck.com/images/cards/77297908.jpg
86578200,Abyss Prop - Wild Wagon,Spell Card,spell,Continuous,,,,,Abyss Actor,"The first time each ""Abyss Actor"" monster you control would be destroyed by battle each turn, it is not destroyed. Once per turn: You can target 1 ""Abyss Actor"" monster you control; your opponent cannot target it with card effects until the end of their turn (even if this card leaves the field). If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can return all cards your opponent controls to the hand.",https://images.ygoprodeck.com/images/cards/86578200.jpg
70564929,Abyss Script - Abysstainment,Spell Card,spell,Continuous,,,,,Abyss Actor,"You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell in your GY; Set it to your field. You can use this effect of ""Abyss Script - Abysstainment"" up to twice per turn. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can Special Summon any number of ""Abyss Actor"" Pendulum Monsters from your Deck.",https://images.ygoprodeck.com/images/cards/70564929.jpg
33503878,Abyss Script - Dramatic Story,Spell Card,spell,Normal,,,,,Abyss Script,"Target 1 ""Abyss Actor"" Pendulum Monster you control; Special Summon 1 ""Abyss Actor"" monster from your Deck with a different name, then place the targeted monster in your Pendulum Zone or destroy it. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can return up to 2 cards on the field to the hand. You can only activate 1 ""Abyss Script - Dramatic Story"" per turn.",https://images.ygoprodeck.com/images/cards/33503878.jpg
87390798,Abyss Script - Fantasy Magic,Spell Card,spell,Normal,,,,,Abyss Actor,"Target 1 ""Abyss Actor"" monster you control; this turn, every monster that battles it, but is not destroyed, returns to the hand at the end of the Damage Step. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can target 1 card your opponent controls; place it on top of the Deck.",https://images.ygoprodeck.com/images/cards/87390798.jpg
50179591,Abyss Script - Fire Dragon's Lair,Spell Card,spell,Normal,,,,,Abyss Actor,"Target 1 ""Abyss Actor"" monster you control; if it destroys your opponent's monster by battle this turn, your opponent banishes 3 monsters from their Extra Deck (their choice). If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can look at your opponent's Extra Deck, also banish 1 monster from their Extra Deck. You can only use this effect of ""Abyss Script - Fire Dragon's Lair"" once per turn.",https://images.ygoprodeck.com/images/cards/50179591.jpg
23784496,Abyss Script - Opening Ceremony,Spell Card,spell,Normal,,,,,Abyss Actor,"Gain 500 LP for each ""Abyss Actor"" monster you control. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can draw until you have 5 cards in your hand. You can only use each effect of ""Abyss Script - Opening Ceremony"" once per turn.",https://images.ygoprodeck.com/images/cards/23784496.jpg
13662809,Abyss Script - Rise of the Abyss King,Spell Card,spell,Normal,,,,,Abyss Actor,"Target face-up cards on the field, up to the number of Attack Position ""Abyss Actor"" monsters with different names you control; destroy them. If you control a Level 7 or higher ""Abyss Actor"" monster, your opponent cannot activate cards or effects in response to this card's activation. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can add up to 2 ""Abyss Actor"" cards and/or ""Abyss Script"" Spells with different names from your Deck to your hand.",https://images.ygoprodeck.com/images/cards/13662809.jpg
41803903,Abyss Script - Romantic Terror,Spell Card,spell,Quick-Play,,,,,Abyss Actor,"Return 1 ""Abyss Actor"" Pendulum Monster you control to the hand, and if you do, Special Summon from your Extra Deck in Defense Position, 1 face-up ""Abyss Actor"" Pendulum Monster with a different original name from that monster. If this Set card in its owner's control is destroyed by an opponent's card effect, and you have a face-up ""Abyss Actor"" Pendulum Monster in your Extra Deck: You can Set any number of ""Abyss Script"" Spells directly from your Deck. You can only activate 1 ""Abyss Script - Romantic Terror"" per turn.",https://images.ygoprodeck.com/images/cards/41803903.jpg
